captured_date,chart_name,genre,chart_type,rank,track_name,track_id,isrc,artist_name,artist_id,album_name,album_id,release_date,image_url
2026-08-11,華語單曲日榜,mandarin,single,36,陪你到這,9a6UE_Gt1jmuJheibf,TWIK72600002,陳華,0oTfMmA6AZvsM647QC,陪你到這,1Yu6XQD-V_hOCk1oC3,2026-04-17,"https://i.kfs.io/album/global/291877525,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,37,摯友,TXSpgFxHAIGG3e047p,TWA472284009,A-Lin,Osbh3TUzyafhBl0WD5,LINK,8rL9qiS7LZoqMd7VR5,2022-04-08,"https://i.kfs.io/album/global/164614956,1v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,38,稻香,SoDdrzn81DbhbHDJOk,TWK970801511,周杰倫 (Jay Chou),GtjT_E-Fw6HSCE7jgQ,魔杰座,5aqrTZwYczZYRthb7q,2008-10-15,"https://i.kfs.io/album/tw/110102,1v3/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,39,一直下,9Y2f0uR-tUrZ1zl_q4,TWA212655101,陳宇祥,9YFRhtZTWhowcXyVNE,一直下,9_pA2HxdrjpYYgBP5R,2026-07-04,"https://i.kfs.io/album/global/295420634,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,40,開始懂了,8t-LWSfjsnPsHjzceL,TWA530000205,孫燕姿 (Yanzi Sun),9aNGsD_q8L4InIWGpJ,我要的幸福,GpAx2lzjWop21gc7ZE,2005-02-01,"https://i.kfs.io/album/tw/21569,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,41,必巡 (三立戲劇《含笑食堂》片尾曲／《嘉慶君遊臺灣》片頭曲),0q5yzrkakH9Q_NjEi7,TWT952200032,曾瑋中 (Kuljelje),4rsh7Sak_yCH9Sd02d,總會有一工,5XcXK54xTkffK4Et3Z,2022-07-07,"https://i.kfs.io/album/global/195825888,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,42,我很好騙,D-cKSnOmldMikLJ9Ee,TWD952001103,動力火車 (Power Station),8t-sfOpHItW_g3GiAp,都是因為愛,0kkoeLyAc5pS58gMp6,2021-04-23,"https://i.kfs.io/album/global/112659111,4v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,43,I Do,5aDkTbeTyKyO6NloGl,TWK972601108,周杰倫 (Jay Chou),GtjT_E-Fw6HSCE7jgQ,太陽之子,HXmBXgLcRr3eORMD2E,2026-03-25,"https://i.kfs.io/album/global/291534345,0v4/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,44,浪人的…,Wpyn_RFLaMOw_azU2k,TWA452500031,張震嶽 (Ayal Komod),On2HjY4Ue0DkOmUMZS,跟著感覺走,TYGj-30POR7QhWK4uL,2025-07-23,"https://i.kfs.io/album/global/283113346,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,45,愛你但說不出口,DaME4RKpK9m6H5TfLU,TWA532400359,Karencici,4sI_p8dLYqFkAZdMDd,愛你但說不出口,1_IkOeTtt3XPX7Qoco,2024-07-23,"https://i.kfs.io/album/global/272408826,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,46,如果我很平庸,8oyD9-4wlULSDTikd3,TWIK72600003,陳華,0oTfMmA6AZvsM647QC,如果我很平庸,Cp4ruTS0aw7YAdo6Xi,2026-06-05,"https://i.kfs.io/album/global/294077288,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,47,我懷念的,-qn2N4CALDIxDm5Os5,TWA270614010,孫燕姿 (Yanzi Sun),9aNGsD_q8L4InIWGpJ,逆光,Omt9q9g4P4HnBwwCDw,2014-08-01,"https://i.kfs.io/album/global/5625351,0v3/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,48,你沒等我去的舊金山,XYqgAbWSJrx2GMWh43,TWL252507801,派偉俊 (Patrick Brasca),8tdWqMpHItW_hZrG3I,你沒等我去的舊金山,P-jfCXhzmaj9qbLDFU,2025-12-24,"https://i.kfs.io/album/global/287905127,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,49,當世界遺落你,ClwLyp6YFKtg2Zp4O2,TWA472699091,五堅情WOLF(S) (邱鋒澤、陳零九、黃偉晉、賴晏駒、婁峻碩),5_zXjM5eN1tMDtPH5Q,當世界遺落你,PY_MILuGqns_SzrThN,2026-07-14,"https://i.kfs.io/album/global/295365602,0v3/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,50,布拉格廣場 - JOLIN Version/ 星宇航空布拉格開航主題曲,KmI6K5VIR1boNaQ-GL,TWUM72600003,JOLIN蔡依林,XYAeW1U8w9TEaVENYH,布拉格廣場 (JOLIN Version) - 星宇航空布拉格開航主題曲,GkgqLWCOx3YZLVoOLG,2026-02-25,"https://i.kfs.io/album/global/290053286,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,51,她已不再是那個女孩,HYT2GXcIzKb7fW3pXU,TWCT52647745,DIOR 大穎,LZxL8UVlw4lbg85FrC,她已不再是那個女孩,Wn5b1IHnUikGgXErr5,2026-06-29,"https://i.kfs.io/album/global/295143886,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,52,朝我心臟開槍 (Acoustic Live),9XmtLb1y3wYrCd2q-B,TWK232605405,Tizzy Bac,Gr7FGJYEMQFlP9jpy-,說出我的名字 (Acoustic Live),0norbn2ntCwouXaMgs,2026-07-29,"https://i.kfs.io/album/global/296328432,0v4/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,53,任性 - 電視劇《難哄》主題曲,P-2-7AR2hnTeNkByAb,TWK232483721,五月天 (Mayday),9XN-7yg5vg3gYnCdsM,任性,Kr3nzL2kQPhDDuob4h,2024-12-30,"https://i.kfs.io/album/global/277523707,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,54,嘉賓,0oJguUXXhv4OTIL7y3,FRX202120278,張遠,WrzBKxdmI7VXetTMJ5,嘉賓,4ljm2jVx6lesdXnzPi,2020-10-26,"https://i.kfs.io/album/global/273872500,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,55,在加納共和國離婚,5ZLWHNIhsZjzuSO8pf,MYLO32310010,"菲道尔, Dior大颖",CllvRYYRr1GFR89Gas,在加納共和國離婚,9ZhNsyjX_BzuPIldSW,2023-08-14,"https://i.kfs.io/album/global/260980739,2v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,56,怎麼了,DYbpFU6Lri5YQldtJT,TWA471901003,周興哲 (Eric Chou),TZghSjbKIgUdp9HKxN,終於了解自由,OknfDhkqH9M2simtrp,2019-01-10,"https://i.kfs.io/album/global/45771662,4v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,57,運轉人生 - 影集《華麗計程車行》插曲,1-G_QnGnWDhie4i3A1,TWA472420007,邱軍,0t1kz5eK91sO-1msvJ,情歌手,9-c64miSmwqbKkpfq4,2024-02-23,"https://i.kfs.io/album/global/266926386,2v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,58,多遠都要在一起,CsPUglzN3ZiY1R0uYZ,HKI111500001,G.E.M. 鄧紫棋,WsiS7mTku7eU0Z8S7R,新的心跳,XXTXiV5qEjhjBnio6j,2015-11-06,"https://i.kfs.io/album/global/5844559,11v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,59,刻在我心底的名字 - 電影〈刻在你心底的名字〉主題曲,L_Aag3up_NyBpahTJG,TWK012000002,盧廣仲 (Crowd Lu),8qCONzjl89Yak9KFxZ,刻在我心底的名字,4rzv06iAFoOyareMC7,2020-08-25,"https://i.kfs.io/album/global/84443882,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,60,不能說的秘密,TX_kkq83AIGG0U5rAM,TWA470713001,周杰倫 (Jay Chou),GtjT_E-Fw6HSCE7jgQ,不能說的秘密電影原聲帶,0oNQDB00u_GpA20-1l,2007-08-10,"https://i.kfs.io/album/global/91305,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,61,體面,_-9ddRveB8cu3RVdNy,TWAN71880412,于文文 (Kelly),TY95N_JpHjUVxyPpqF,尚未界定,WnraykDXUikGibUm1p,2018-11-06,"https://i.kfs.io/album/global/41654406,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,62,你，好不好？ - TVBS連續劇【遺憾拼圖】片尾曲,GqF39RC_Hxj7OoasVL,TWA471602002,周興哲 (Eric Chou),TZghSjbKIgUdp9HKxN,愛，教會我們的事,Wp55uMNbeutVGyU1ka,2016-08-05,"https://i.kfs.io/album/global/17250268,4v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,63,玻璃,PYYl8r6iNHxJtxbG_E,HKI492650215,Gareth.T,OnoJMa4Ue0DkOzBVkj,玻璃,9YTC4MwXpTG8IfPm8W,2026-05-20,"https://i.kfs.io/album/global/293700269,0v2/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,64,告白氣球,Kn9Aw92cKmKv6tCogT,TWK971601308,周杰倫 (Jay Chou),GtjT_E-Fw6HSCE7jgQ,周杰倫的床邊故事,8n1L7efEHSCv3MUBwW,2016-06-24,"https://i.kfs.io/album/global/16161507,1v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,65,珊瑚海,SqQcTIo9V6ObxgaIIY,TWK970500912,周杰倫 (Jay Chou),GtjT_E-Fw6HSCE7jgQ,11月的蕭邦,0oYr7A00u_GpDyirL3,2005-11-01,"https://i.kfs.io/album/tw/56062,1v3/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,66,是你沒選我啊 - 是我沒等你嗎,GtquVEYe-2a5_8v112,QNSM12600940,于冬然,P-8UdkmPt87W31P9VR,是你没选我啊 - 是我沒等你嗎,HX49HOLcRr3ePgyich,2026-03-06,"https://i.kfs.io/album/global/290370162,0v4/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,67,幾分之幾 - 電影<花甲大人轉男孩>主題曲,Spio9E481sYnrzSt5u,TWK011700047,盧廣仲 (Crowd Lu),8qCONzjl89Yak9KFxZ,幾分之幾,Or8Ywg5OLG7iMTJiaS,2018-02-02,"https://i.kfs.io/album/global/31532831,2v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,68,飛鳥和蟬,Wmr7aNfXZLaw6BLJ30,FRX202049621,任然,P-VcmKmft87W3WPceG,飞鸟和蝉,KpypGStPaopkDuNI-g,2020-07-03,"https://i.kfs.io/album/global/270720530,2v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,69,以後別做朋友,4nb7Wl043TYuoUbhoN,TWA471410001,周興哲 (Eric Chou),TZghSjbKIgUdp9HKxN,學著愛,5YIFbMpHsLpPwsjFwJ,2014-12-19,"https://i.kfs.io/album/tw/5239767,4v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,70,我喜歡你,H-3Gax1aCJ6qw-OS3s,TWJL12300025,芒果醬 (Mango Jump),-sSfgck3lhBTwzeeQp,心跳保衛戰,WrQb1z_vkjE3lZAEpZ,2023-12-21,"https://i.kfs.io/album/global/264817495,1v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,71,閣愛妳一擺,5YFhHAmXhYuu0i1V6e,TWEN52100004,茄子蛋 (EggPlantEgg),GlfUbe8JxUb99fwKxq,閣愛妳一擺,5ak_8GzoczZYQELd1P,2021-12-10,"https://i.kfs.io/album/global/266265903,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,72,想見你想見你想見你 - 電視劇<想見你>片尾曲,OmlBDxZtTsIBeCK2Qj,TWA451900058,八三夭,LXuGMcxRSEf7QJAneA,想見你想見你想見你 - 電視劇<想見你>片尾曲,5_8ndF1qO3eqK0_bia,2019-11-11,"https://i.kfs.io/album/global/65394915,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,73,浪流連,5-LQH1Tei4L5oBvtCR,TWCC31802234,茄子蛋 (EggPlantEgg),GlfUbe8JxUb99fwKxq,我們以後要結婚,T_mDollr5SlJ_FSsu-,2019-09-03,"https://i.kfs.io/album/global/266265895,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,74,小幸運 - 電影<我的少女時代>主題曲,WsHf0h5WZsiE9Q7nfT,TWD951562101,田馥甄 (Hebe),Xa_WYdZHejH-lBzV-F,小幸運,8saUKg6TI8uippIpd9,2015-07-10,"https://i.kfs.io/album/global/6989893,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,75,左轉燈 (1000 Times+1),8r0YDsNU59bDT_gx4t,TWL252507601,派偉俊 (Patrick Brasca),8tdWqMpHItW_hZrG3I,左轉燈 (1000 Times+1),1X5nmPQHDReMGUU1kz,2025-10-17,"https://i.kfs.io/album/global/285760174,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,76,Without You,4lExlZh69Z5EbNOzx7,TWCC31900396,高爾宣 OSN,Cr1-54x2Y7UDBUmzV3,Without You,WsTGKZazjmG2DHwEoW,2019-04-01,"https://i.kfs.io/album/global/51496821,2v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,77,愚人節快樂,1XlwmdNl9YZDxEoFjE,TWK012500001,盧廣仲 (Crowd Lu),8qCONzjl89Yak9KFxZ,愚人節快樂,H_lKFg8H2kp--KFOPS,2025-04-01,"https://i.kfs.io/album/global/279464270,0v5/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,78,毒藥,Ol2auxv4S497aXSHBs,TWK232283290,蕭秉治Xiao Bing Chih,Okn41XNM0d0goNRbqH,毒藥,Or_-c87OLG7iPjhnXE,2022-04-19,"https://i.kfs.io/album/global/167595025,4v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,79,那天下雨了,9XT5WH0C3wYrAuV-at,TWK972601103,周杰倫 (Jay Chou),GtjT_E-Fw6HSCE7jgQ,太陽之子,HXmBXgLcRr3eORMD2E,2026-03-25,"https://i.kfs.io/album/global/291534345,0v4/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,80,楓,CmSTqU1VtBWGq_YGzt,TWK970500908,周杰倫 (Jay Chou),GtjT_E-Fw6HSCE7jgQ,11月的蕭邦,0oYr7A00u_GpDyirL3,2005-11-01,"https://i.kfs.io/album/tw/56062,1v3/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,81,愛人錯過,CtmFHATlUSEGaiX_ZB,TWFF51900001,告五人 (AccuseFive),9ZHTY_i6Jj_jI2Evam,我肯定在幾百年前就說過愛你,D-ikiKoNdbwdO3z11_,2019-06-14,"https://i.kfs.io/album/global/97939752,1v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,82,咱到遮就為止,Kq7TBG3B3UapHROuil,TWMD12600009,黃奇斌,KsmzXE5HFpT3WCi_Ls,虛華的夢想是一支刀,8ktHSstuGTiCLudE3z,2026-07-10,"https://i.kfs.io/album/global/295417051,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,83,青花瓷,D_gdclqKOtw-bZpZsi,TWK970701303,周杰倫 (Jay Chou),GtjT_E-Fw6HSCE7jgQ,我很忙,TaJf8uNz9CYeF4qjlh,2007-11-01,"https://i.kfs.io/album/tw/99210,3v3/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,84,孤勇者 - 《英雄聯盟：雙城之戰》動畫劇集中文主題曲,HZ2s9aFCEYKfnDH_G7,HKJ632103001,陳奕迅 (Eason Chan),8qTY9zjl89YameIK9D,孤勇者 - 《英雄聯盟：雙城之戰》動畫劇集中文主題曲,4pXRrzt83PHEZ51lfS,2021-12-08,"https://i.kfs.io/album/global/146636820,0v1/fit/160x160.jpg"
