captured_date,chart_name,genre,chart_type,rank,track_name,track_id,isrc,artist_name,artist_id,album_name,album_id,release_date,image_url
2026-08-30,韓語單曲日榜,korean,single,31,I Know,ConP-7LtHOVZi024U-,KRA302500309,SUPER JUNIOR,KsHua553FpT3UrMpbt,第十二張正規專輯『Super Junior25』,__1E95jU8IHVqtBfK9,2025-07-08,"https://i.kfs.io/album/global/282590692,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,32,So Cute,XY2pK8WCJrx2EhAsxT,KRA382601767,華莎 (HWASA),Orvghi6WblPkbLgzXd,So Cute,5-7gGVR5FSVSAIo0QQ,2026-04-09,"https://i.kfs.io/album/global/291882630,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,33,Delight,Kmvb95VoR1boNnBfIG,KRA302500308,SUPER JUNIOR,KsHua553FpT3UrMpbt,第十二張正規專輯『Super Junior25』,__1E95jU8IHVqtBfK9,2025-07-08,"https://i.kfs.io/album/global/282590692,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,34,Catch Catch,_XXEANUe0EWg9j3nF2,KRMIM2619092,YENA,HaiYtF0rl3jmonAhYK,LOVE CATCHER,KrBIwS20QPhDB4i-4Q,2026-03-11,"https://i.kfs.io/album/global/290675745,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,35,D.N.A.,CtU0fFOVUSEGbO97it,KRA302500311,SUPER JUNIOR,KsHua553FpT3UrMpbt,第十二張正規專輯『Super Junior25』,__1E95jU8IHVqtBfK9,2025-07-08,"https://i.kfs.io/album/global/282590692,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,36,Finale,CrzQBuEBa7_3P7-HDF,KRA302500312,SUPER JUNIOR,KsHua553FpT3UrMpbt,第十二張正規專輯『Super Junior25』,__1E95jU8IHVqtBfK9,2025-07-08,"https://i.kfs.io/album/global/282590692,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,37,我們的花語 (Stuck With You),H_E48wsI6JmyxTG7Gf,KRA302500313,SUPER JUNIOR,KsHua553FpT3UrMpbt,第十二張正規專輯『Super Junior25』,__1E95jU8IHVqtBfK9,2025-07-08,"https://i.kfs.io/album/global/282590692,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,38,Queencard,DacT67NJK9m6GWdIzk,KRA392300001,i-dle,DXQVoCQF1asjEu9yaW,I feel,Gpk4AA3jWop21WC-CY,2023-05-15,"https://i.kfs.io/album/global/279300561,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,39,Love Is Pain,0ohirUWXhv4OSP8n4w,KRA392600006,i-dle,DXQVoCQF1asjEu9yaW,We made,CmxnGk8GAc3pxdCfpd,2026-07-06,"https://i.kfs.io/album/global/295291857,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,40,Air,8lnPz4k3vIvom7bPnn,KRA302500307,SUPER JUNIOR,KsHua553FpT3UrMpbt,第十二張正規專輯『Super Junior25』,__1E95jU8IHVqtBfK9,2025-07-08,"https://i.kfs.io/album/global/282590692,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,41,PSYCHO,5aeyLBeDyKyO6pp84t,KRA402400152,BABYMONSTER,CtBLzGOux-o4btpl6P,WE GO UP,HXcK6DLcRr3eMhcpgp,2025-10-10,"https://i.kfs.io/album/global/285461985,1v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,42,BANG BANG BANG,9ZxFdag-s_ZpF7VMxT,KRA401500556,BIGBANG (빅뱅),_Z047IW0OU_ZyemxdA,A,X-gbLj5J0SAElPUtDW,2015-06-01,"https://i.kfs.io/album/global/6587809,1v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,43,WDA (Whole Different Animal) (Feat. G-DRAGON),0tr3IhzAKUfrAu-TFe,KRA302600095,aespa,9-icI58ApgvpPEhWSV,WDA (Whole Different Animal) (Feat. G-DRAGON),CmErFA8GAc3pymkMpi,2026-05-11,"https://i.kfs.io/album/global/293407493,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,44,BANG BANG,D_wkIT-6Otw-aAnnZT,US6R22573267,IVE,KpvLZvhlg8xEtRXMCt,BANG BANG,CkjfeehjW4Ta2yEyL1,2026-02-09,"https://i.kfs.io/album/global/289526471,0v2/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,45,WE GO UP,-qmLNAWQLDIxDqqAow,KRA402400151,BABYMONSTER,CtBLzGOux-o4btpl6P,WE GO UP,HXcK6DLcRr3eMhcpgp,2025-10-10,"https://i.kfs.io/album/global/285461985,1v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,46,Pretty Girl,8oSTi85AlULSChUEQE,KRMIM2638700,RESCENE,TZxPnLb6IgUdp2q3ni,Pretty Girl,-qntInrUB5ro9zu2wb,2026-07-08,"https://i.kfs.io/album/global/295346370,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,47,Heavy Serenade,HYIz_TcIzKb7dMPQ38,US5TA2600023,NMIXX,XagdQzZnejH-km-O6d,Heavy Serenade,8qldHdrFOgKctSORTF,2026-05-11,"https://i.kfs.io/album/global/293523507,0v2/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,48,Magnetic,OoZ0jmuq32Aqaj806c,USA2P2413259,ILLIT (아일릿),HZWeA00DUOvYRYZxYU,SUPER REAL ME,PYXzRtpmqns_Q3TX6j,2024-03-25,"https://i.kfs.io/album/global/268180801,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,49,외톨이야,0nenhR7MHT59Z-Bqu_,KRA851000001,CNBLUE,T_gbpIcj04ncSKpuiF,Bluetory,Ko8qXxoa1IXU8bvgFY,2010-01-14,"https://i.kfs.io/album/global/17162054,1v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,50,EAST COAST,GmEq-BCT7q4F7dCuCg,ZZA0P2608790,東海 (DONGHAE),OrEWvz6WblPkaPH4cT,ALIVE,DZGQNEsv1aDjGcoFVh,2026-04-20,"https://i.kfs.io/album/tw/292372442,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,51,ROCKET,H-aGCcyKCJ6qzTrNOL,ZZA0P2608794,東海 (DONGHAE),OrEWvz6WblPkaPH4cT,ALIVE,DZGQNEsv1aDjGcoFVh,2026-04-20,"https://i.kfs.io/album/tw/292372442,0v1/fit/160x160.jpg"
